title,brand,rating,reviews,price,original_price,discount,url
Samsung 9 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey  (WW90TA046AB1TL),Samsung,3,4 Ratings & 0 Reviews,,,33% off,https://www.flipkart.com/samsung-9-kg-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itm3def3da8d7015?pid=WMNGYZ3E6DHU2GVZ&lid=LSTWMNGYZ3E6DHU2GVZ72RVJK&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_865&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNGYZ3E6DHU2GVZ.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"Samsung 12 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (WW12DG6B24AXTL)",Samsung,3.8,"-5,189",,,17% off,https://www.flipkart.com/samsung-12-kg-fully-automatic-front-load-washing-machine-in-built-heater-black-grey/p/itm22d4a4810dd3d?pid=WMNH46K3TFVUZHGC&lid=LSTWMNH46K3TFVUZHGCSRUBUN&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_866&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNH46K3TFVUZHGC.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black  (RMSA705NNNDW)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 7,990","₹ 12,490",36% off,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6?pid=WMNGBFX49DZJWFKZ&lid=LSTWMNGBFX49DZJWFKZKCTHM6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_867&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKqImc-RgvRGliPBbQuV5DuPb4SLIjPCECtl0KuyOuSs2_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
Thomson 7.5 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Black  (TSA7500SP),Thomson,4.1,"25,404 Ratings & 2,196 Reviews",,,31% off,https://www.flipkart.com/thomson-7-5-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-black/p/itme8d187d783edc?pid=WMNGR5WSESZZXFA4&lid=LSTWMNGR5WSESZZXFA4XW866G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_868&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKrZ75rjWady-Y4GAa3bfN3U_twUU73wH7zS_4FUSe8G7fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
Samsung 7 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine Black  (WA70BG4546BVTL),Samsung,3.8,5 Ratings & 0 Reviews,"₹ 23,878","₹ 29,990",20% off,https://www.flipkart.com/samsung-7-kg-wi-fi-enabled-fully-automatic-top-load-washing-machine-black/p/itm5288b3270e310?pid=WMNGHZ24UBZDRVZM&lid=LSTWMNGHZ24UBZDRVZMJCPMM8&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_869&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNGHZ24UBZDRVZM.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"Salora 8.5 kg Semi Automatic Top Load Washing Machine Grey, Black  (SWMS-8502)",Salora,4.1,,"₹ 14,499",,,https://www.flipkart.com/salora-8-5-kg-semi-automatic-top-load-washing-machine-grey-black/p/itm043c7b0ef2c11?pid=WMNH7TTCMGZFXUVP&lid=LSTWMNH7TTCMGZFXUVPRQYIQE&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_870&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNH7TTCMGZFXUVP.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"TCL 9 kg 5 Star with Extra Powerful Motor, Magic Filter and Fast Dry Semi Automatic Top Load Washing Machine Grey  (TWT90-P103PD)",TCL,4,232 Ratings & 7 Reviews,,,60% off,https://www.flipkart.com/tcl-9-kg-5-star-extra-powerful-motor-magic-filter-fast-dry-semi-automatic-top-load-washing-machine-grey/p/itmdceda01d19307?pid=WMNH8YNYYMDFGZTV&lid=LSTWMNH8YNYYMDFGZTVJ7XNNJ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_871&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKrrQvzPXw1viFFofyEfECE_qY2TuL47HdeAs6bWIDNvWfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey  (RMSA755NNNDG)",,4.2,"85,791 Ratings & 7,629 Reviews",,,40% off,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615?pid=WMNGATRJPSSNF4BN&lid=LSTWMNGATRJPSSNF4BNVZQWDR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_872&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKq3RHVuWtr8-gj1W14srT5iK_zN3P0bltWlrLbMDzfMy_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
LG 10 kg Fully Automatic Top Load Washing Machine Black  (T10SJMB1Z),LG,4.4,8 Ratings & 0 Reviews,"₹ 31,592","₹ 38,972",18% off,https://www.flipkart.com/lg-10-kg-fully-automatic-top-load-washing-machine-black/p/itm62158ec445b7f?pid=WMNG9VQF4VMN4Q4Q&lid=LSTWMNG9VQF4VMN4Q4QR7NLGQ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_873&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNG9VQF4VMN4Q4Q.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
Godrej 7.5 kg Semi Automatic Top Load Washing Machine Red  (WSEDGE CLS 75),Godrej,4.8,4 Ratings & 1 Reviews,,,32% off,https://www.flipkart.com/godrej-7-5-kg-semi-automatic-top-load-washing-machine-red/p/itm6a3f72ff0247c?pid=WMNH74UPZTZPT4M8&lid=LSTWMNH74UPZTZPT4M8B3BCUE&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_874&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNH74UPZTZPT4M8.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"Voltas Beko 8.5 kg Semi Automatic Top Load Washing Machine Grey, Brown, White  (WTT85DGRG)",Voltas Beko,4,"-5,189","₹ 12,520","₹ 21,290",41% off,https://www.flipkart.com/voltas-beko-8-5-kg-semi-automatic-top-load-washing-machine-grey-brown-white/p/itmfe45c9f76b967?pid=WMNHA6FYMBTK9XTN&lid=LSTWMNHA6FYMBTK9XTNAFXZ4L&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_875&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNHA6FYMBTK9XTN.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"Samsung 9 kg Semi Automatic Top Load Washing Machine Black, Grey  (WT90B3560RB/TL)",,4.3,"12,336 Ratings & 892 Reviews","₹ 17,500","₹ 20,850",16% off,https://www.flipkart.com/samsung-9-kg-semi-automatic-top-load-washing-machine-black-grey/p/itm33b77a5498885?pid=WMNGZVGSFFHHFYVJ&lid=LSTWMNGZVGSFFHHFYVJJCIUZJ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_876&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNGZVGSFFHHFYVJ.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"TCL 8 kg 5 Star with 10 Wash Program and Detergent Dispenser, Child Lock with Magic Filter Fully Automatic Top Load Washing Machine Black  (TWA80-P104PB)",TCL,4,326 Ratings & 36 Reviews,,,53% off,https://www.flipkart.com/tcl-8-kg-5-star-10-wash-program-detergent-dispenser-child-lock-magic-filter-fully-automatic-top-load-washing-machine-black/p/itm0c855d77a4395?pid=WMNH8YNYSVXMSYQS&lid=LSTWMNH8YNYSVXMSYQS74WIHP&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_877&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKpy7nYhZzyOeV_yByCWRX6u5OG9oNkGRP4OW8KhTKQH0fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
MOTOROLA 14 kg 5 star rating Midnight Series Soft closing Glass lid Semi Automatic Top Load Washing Machine Black  (MTSA1405NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews","₹ 12,990","₹ 22,990",43% off,https://www.flipkart.com/motorola-14-kg-5-star-rating-midnight-series-soft-closing-glass-lid-semi-automatic-top-load-washing-machine-black/p/itmce932676c29ac?pid=WMNGYHCPB75QZZHS&lid=LSTWMNGYHCPB75QZZHSKVAD4W&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_878&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKqNJXqdXRtyVLf6qD2rpqVEQreeq-DI_xJb8dvJo_3f4vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"Samsung 9 kg 5 Star, Hygiene Steam Fully Automatic Front Load Washing Machine with In-built Heater Black  (WW90T4040CB1TL)",Samsung,4.3,"20,141 Ratings & 1,461 Reviews","₹ 38,990","₹ 54,900",28% off,https://www.flipkart.com/samsung-9-kg-5-star-hygiene-steam-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itmc83f45d37a375?pid=WMNGSZBQYMXB5CD3&lid=LSTWMNGSZBQYMXB5CD3SMFPNX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_879&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNGSZBQYMXB5CD3.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
LG 8 kg Fully Automatic Top Load Washing Machine with In-built Heater Black  (T80AJMB1Z),LG,,,"₹ 27,300","₹ 30,990",11% off,https://www.flipkart.com/lg-8-kg-fully-automatic-top-load-washing-machine-in-built-heater-black/p/itm1bb68e3708d5b?pid=WMNGTPY4XWGBRHTH&lid=LSTWMNGTPY4XWGBRHTH75GRTI&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_880&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNGTPY4XWGBRHTH.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"realme TechLife 8.5 kg 5 Star Rating, Toughened Glass lid, and Heavy Duty Motor Semi Automatic Top Load Washing Machine Grey, Black  (RMSA855NNNMG)",,4.2,"85,791 Ratings & 7,629 Reviews",,,45% off,https://www.flipkart.com/realme-techlife-8-5-kg-5-star-rating-toughened-glass-lid-heavy-duty-motor-semi-automatic-top-load-washing-machine-grey-black/p/itm4c8c74a0f7a80?pid=WMNH74VD4BQXMCDT&lid=LSTWMNH74VD4BQXMCDTBDBWSH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_881&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKoRTvkuMjLepRO8T5GAGpVnlI7uImG1yvJ2zJhRr3MO8_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey  (TSG8000)",Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 8,999","₹ 12,999",30% off,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40?pid=WMNH27MKNMWCT2DW&lid=LSTWMNH27MKNMWCT2DWCMV7G1&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_882&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKp4aDpN_qOFQpnpQRojeRLotW7JOWeKtZ_jRjISi_tbAw%3D%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"Samsung 8 kg 5 Star Hexa Storm Pulsator Semi Automatic Top Load Washing Machine White, Grey  (WT80R4000RG/TL)",,4.4,497 Ratings & 34 Reviews,"₹ 14,281","₹ 17,500",18% off,https://www.flipkart.com/samsung-8-kg-5-star-hexa-storm-pulsator-semi-automatic-top-load-washing-machine-white-grey/p/itm9680f2821c207?pid=WMNFPVWGWNHW3DH8&lid=LSTWMNFPVWGWNHW3DH8GQIL3N&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_883&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNFPVWGWNHW3DH8.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
LG 7 kg Fully Automatic Top Load Washing Machine Grey  (T70SJMB1Z),LG,4.1,20 Ratings & 0 Reviews,,,7% off,https://www.flipkart.com/lg-7-kg-fully-automatic-top-load-washing-machine-grey/p/itm62158ec445b7f?pid=WMNG4ZX6PRPP3TV2&lid=LSTWMNG4ZX6PRPP3TV2G31EXH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_884&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNG4ZX6PRPP3TV2.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
Whirlpool 8.5 kg Semi Automatic Top Load Washing Machine Grey  (Hydrowash Premier 8.5 S.Mint Dazzle(10Y)),Whirlpool,3.6,97 Ratings & 7 Reviews,,,16% off,https://www.flipkart.com/whirlpool-8-5-kg-semi-automatic-top-load-washing-machine-grey/p/itma7f1ccbc4de8a?pid=WMNGZT7DMTUTWWNA&lid=LSTWMNGZT7DMTUTWWNA2UCODX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_885&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNGZT7DMTUTWWNA.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"TCL 7 kg 5 Star with Extra Powerful Motor Lint Filter, Fast Dry Semi Automatic Top Load Washing Machine White  (T103-D70TW)",TCL,4,232 Ratings & 7 Reviews,"₹ 7,990","₹ 15,490",48% off,https://www.flipkart.com/tcl-7-kg-5-star-extra-powerful-motor-lint-filter-fast-dry-semi-automatic-top-load-washing-machine-white/p/itm877c814f9c6a3?pid=WMNGRZUCGNEBERHV&lid=LSTWMNGRZUCGNEBERHV5MNGFB&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_886&otracker=search&fm=organic&iid=96b416fd-69f4-43d1-ba29-cfb1f5af8ed1.WMNGRZUCGNEBERHV.SEARCH&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
InnoQ 7.5 kg | Turbo Wash | Buzzer | Wheels | Turbo Jet Dryer | Magic Filter | Lint Filter Semi Automatic Top Load Washing Machine Grey  (75-TURBO-EXL-GB),InnoQ,4.2,"2,066 Ratings & 284 Reviews","₹ 6,995","₹ 18,990",63% off,https://www.flipkart.com/innoq-7-5-kg-turbo-wash-buzzer-wheels-jet-dryer-magic-filter-lint-semi-automatic-top-load-washing-machine-grey/p/itm386d78e7113a7?pid=WMNH6QK7ZWXPHSDF&lid=LSTWMNH6QK7ZWXPHSDFIPYKPW&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_887&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKpjMAyzRVzx33niklq2ORxHgdOsqCT56v9XxG2hSus4LA%3D%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"TCL 10 kg 5 Star with Extra Powerful Motor, Magic Filter and Fast Dry Semi Automatic Top Load Washing Machine Red  (TWT100-P103PW)",TCL,4,232 Ratings & 7 Reviews,,,60% off,https://www.flipkart.com/tcl-10-kg-5-star-extra-powerful-motor-magic-filter-fast-dry-semi-automatic-top-load-washing-machine-red/p/itm2250e38cfe36a?pid=WMNH8YNYFH3QRV5J&lid=LSTWMNH8YNYFH3QRV5JPQ0SJX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_37_888&otracker=search&fm=organic&iid=en_K8WsXPvIzNnzcgw0sBxDLH955NZDMJAKibUxC27jNKrGxFNp5cu57Btl8HzCQpqSNibIxaAGEdSHjMj410HtoKV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=ush3swelio0000001756198908297&qH=b3522a5e7056c9c0
"Godrej 7 kg Semi Automatic Top Load Washing Machine White, Blue  (WSAXIS 70 5.0 SN2 T BL)",Godrej,4.1,284 Ratings & 25 Reviews,"₹ 11,500","₹ 12,990",11% off,https://www.flipkart.com/godrej-7-kg-semi-automatic-top-load-washing-machine-white-blue/p/itm538e389647c6c?pid=WMNFT34KZ2GQ287Z&lid=LSTWMNFT34KZ2GQ287ZCABJI2&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_889&otracker=search&fm=organic&iid=69a72ba7-7011-49e9-8edf-d009e7d34096.WMNFT34KZ2GQ287Z.SEARCH&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
Haier 9.5 kg with Wi-Fi Enabled Semi Automatic Top Load Washing Machine Multicolor  (HTW95-178),Haier,4.3,46 Ratings & 3 Reviews,"₹ 15,649","₹ 20,800",24% off,https://www.flipkart.com/haier-9-5-kg-wi-fi-enabled-semi-automatic-top-load-washing-machine-multicolor/p/itm78c7d4324edef?pid=WMNGYZKT85VJ2JGZ&lid=LSTWMNGYZKT85VJ2JGZ2WFHTX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_890&otracker=search&fm=organic&iid=69a72ba7-7011-49e9-8edf-d009e7d34096.WMNGYZKT85VJ2JGZ.SEARCH&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black  (RMSA705NNNDW)",,4.2,"85,791 Ratings & 7,629 Reviews",,,36% off,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6?pid=WMNGBFX49DZJWFKZ&lid=LSTWMNGBFX49DZJWFKZKCTHM6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_891&otracker=search&fm=organic&iid=en_-uBDZvRsRemFOqfXUHKI2y2UDafo-bVGJR3PaCjWboFeUipuP_9DSukAbDE-YFYwb4SLIjPCECtl0KuyOuSs2_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
Thomson 7.5 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Black  (TSA7500SP),Thomson,4.1,"25,404 Ratings & 2,196 Reviews",,,31% off,https://www.flipkart.com/thomson-7-5-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-black/p/itme8d187d783edc?pid=WMNGR5WSESZZXFA4&lid=LSTWMNGR5WSESZZXFA4XW866G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_892&otracker=search&fm=organic&iid=en_-uBDZvRsRemFOqfXUHKI2y2UDafo-bVGJR3PaCjWboEy0pzkOAByw0r8mJcRdxA5rT_zl-L7vaO7hNJCNbDSHA%3D%3D&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
Haier 10.5 kg Fully Automatic Front Load Washing Machine with In-built Heater Black  (HW105-B14959S8U1),Haier,,,"₹ 43,623","₹ 69,990",37% off,https://www.flipkart.com/haier-10-5-kg-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itmaa32aa7ed39d4?pid=WMNGZZBZXPBYRRKT&lid=LSTWMNGZZBZXPBYRRKTM91K1V&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_893&otracker=search&fm=organic&iid=69a72ba7-7011-49e9-8edf-d009e7d34096.WMNGZZBZXPBYRRKT.SEARCH&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
Godrej 7 kg Fully Automatic Top Load Washing Machine Grey  (WTEON ALR C 70 5.0 FDANS GPGR),,3.8,-5,,,31% off,https://www.flipkart.com/godrej-7-kg-fully-automatic-top-load-washing-machine-grey/p/itm6d877ae81de3a?pid=WMNG82Z7FJ67G5RX&lid=LSTWMNG82Z7FJ67G5RXJ7I9PM&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_894&otracker=search&fm=organic&iid=69a72ba7-7011-49e9-8edf-d009e7d34096.WMNG82Z7FJ67G5RX.SEARCH&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
TCL 6.5 kg Digital Inverter Motor| 1200 RPM | Fully Automatic Front Load Washing Machine with In-built Heater Grey  (P6065FLS),TCL,3.9,243 Ratings & 42 Reviews,,,,https://www.flipkart.com/tcl-6-5-kg-digital-inverter-motor-1200-rpm-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itm1ff4752b43d5a?pid=WMNH6QPPXRGMT8ZW&lid=LSTWMNH6QPPXRGMT8ZWZJPNHH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_895&otracker=search&fm=organic&iid=69a72ba7-7011-49e9-8edf-d009e7d34096.WMNH6QPPXRGMT8ZW.SEARCH&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
Samsung 11 kg Fully Automatic Front Load Washing Machine with In-built Heater Black  (WW11CGP44DSBTL),Samsung,4.1,,"₹ 59,990","₹ 71,990",16% off,https://www.flipkart.com/samsung-11-kg-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itm6965a24a42251?pid=WMNH25BM6CN9ZFCB&lid=LSTWMNH25BM6CN9ZFCBS83LHH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_896&otracker=search&fm=organic&iid=69a72ba7-7011-49e9-8edf-d009e7d34096.WMNH25BM6CN9ZFCB.SEARCH&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey  (RMSA755NNNDG)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 8,290","₹ 13,990",40% off,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615?pid=WMNGATRJPSSNF4BN&lid=LSTWMNGATRJPSSNF4BNVZQWDR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_897&otracker=search&fm=organic&iid=en_-uBDZvRsRemFOqfXUHKI2y2UDafo-bVGJR3PaCjWboGjACaNpFLn5_3LhnT99VCLPAOeQAZkKPzjPMqw_SD3DPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
MOTOROLA 14 kg 5 star rating Midnight Series Soft closing Glass lid Semi Automatic Top Load Washing Machine Black  (MTSA1405NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews",,,43% off,https://www.flipkart.com/motorola-14-kg-5-star-rating-midnight-series-soft-closing-glass-lid-semi-automatic-top-load-washing-machine-black/p/itmce932676c29ac?pid=WMNGYHCPB75QZZHS&lid=LSTWMNGYHCPB75QZZHSKVAD4W&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_898&otracker=search&fm=organic&iid=en_-uBDZvRsRemFOqfXUHKI2y2UDafo-bVGJR3PaCjWboGJM80cfmvGjZRVYlOee5Z3YBIFzW3C_g1Dz_cEQwF-cfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
Voltas Beko by A Tata Product 6 kg withWi-Fi Enabled Fully Automatic Front Load Washing Machine with In-built Heater Silver  (WFL6010VTMS),Voltas Beko,4,-183,,,26% off,https://www.flipkart.com/voltas-beko-tata-product-6-kg-withwi-fi-enabled-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm141b09d0e9751?pid=WMNG6HPPZWCZFQDQ&lid=LSTWMNG6HPPZWCZFQDQCUV5UX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_38_899&otracker=search&fm=organic&iid=69a72ba7-7011-49e9-8edf-d009e7d34096.WMNG6HPPZWCZFQDQ.SEARCH&ppt=None&ppn=None&ssid=53oy0vxxn40000001756198909035&qH=b3522a5e7056c9c0
