title,price,actual_price,rating,discount,brand,url
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjIxOTQ3MzY1OTAwNDE6MTc1NjM2MzgyNjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwNjYyNTcxNTg5NDMyOjoyOjo&url=%2FPitinxa-Automatic-Folding-Cleaning-Underwear%2Fdp%2FB0FLWMKXPZ%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0FLWMKXPZ%26pd_rd_r%3Db77e62ac-e9a1-46ce-98cb-bc5e91acbca0%26pd_rd_w%3DhtFv2%26pd_rd_wg%3Dl6IvD%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D4F4YRBWK787BESBNV9AK%26qid%3D1756363826%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-179-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjIxOTQ3MzY1OTAwNDE6MTc1NjM2MzgyNjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwNTUwODMxMDU3MzMyOjozOjo&url=%2FWhirlpool-Inverter-Automatic-XS8014BWME-Technology%2Fdp%2FB0F24G847Q%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0F24G847Q%26pd_rd_r%3Db77e62ac-e9a1-46ce-98cb-bc5e91acbca0%26pd_rd_w%3DhtFv2%26pd_rd_wg%3Dl6IvD%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D4F4YRBWK787BESBNV9AK%26qid%3D1756363826%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-180-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
"Godrej 10 Kg 5 Star, AI Powered, Inbuilt Heater, Fills Tub at ~0 Water Pressure, Soft Close Lid, Steel Drum Fully Automatic Top Load Washing Machine (WTEON ADA 10 5.0 FEFH GLGR, Glacial Grey)","₹24,990.00","₹40,000",,-38%,Visit the Godrej Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjIxOTQ3MzY1OTAwNDE6MTc1NjM2MzgyNjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwNDcyMjE4NzExMjMyOjo0Ojo&url=%2FGodrej-Fully-Automatic-WTEON-FEFH-GLGR%2Fdp%2FB0DQP33PCZ%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0DQP33PCZ%26pd_rd_r%3Db77e62ac-e9a1-46ce-98cb-bc5e91acbca0%26pd_rd_w%3DhtFv2%26pd_rd_wg%3Dl6IvD%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D4F4YRBWK787BESBNV9AK%26qid%3D1756363826%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-181-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
"CHAMPION PLUS Full Glass Top 9.5 kg Washing Machine with Timer, Buzzer, Wheels & Steel Tub – Premium Modern Laundry Appliance",,,,,Visit the CH CHAMPION PLUS Store,https://www.amazon.in/CHAMPION-PLUS-Washing-Machine-Buzzer/dp/B0FMFL6CX8/ref=sr_1_182?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-182
"Havells-Lloyd 8.5 Kg 5 Star Semi-Automatic Top Load Washing Machine (LWMS85RDB Red, Active Soak)","₹10,990.00","₹16,290",,-33%,Visit the Lloyd Store,https://www.amazon.in/Lloyd-Semi-Automatic-Loading-LWMS85RDB-Red/dp/B07MZRNVQQ/ref=sr_1_183?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-183
,,,,,,https://www.amazon.in/Samsung-Ecobubble-Inverter-Fully-Automatic-WW12DG5B24AXTL/dp/B0DFD25CCX/ref=sr_1_184?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-184
,,,,,,https://www.amazon.in/IFB-EXECUTIVE-MXC-9014-Comprehensive/dp/B0C28DSG7N/ref=sr_1_185?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-185
OG Star 8.5 kg Fully Automatic Top Load Washing Machine (GFT8500/Grey/2025),"₹11,999.00","₹15,499",,-23%,Visit the OG STAR Store,https://www.amazon.in/OG-Automatic-Washing-Machine-GFT8500/dp/B0DYJRFTB4/ref=sr_1_186?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-186
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODA3NzQxODcyMTg5MTQ6MTc1NjM2MzgyNjpzcF9tdGY6MzAwNjc1NDM0MDYzOTMyOjowOjo&url=%2FBosch-Automatic-WGA1420TIN-Pretreatment-Bacteria%2Fdp%2FB0D22WV22C%2Fref%3Dsr_1_188_sspa%3Fdib%3DeyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363826%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=iwsrQNOwrw&sp_cr=ZAZ
,,,,,,https://www.amazon.in/Godrej-WFEON-7010-FKEDM-GLWH/dp/B0D2QWCCC2/ref=sr_1_189?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-189
,,,,,,https://www.amazon.in/Panasonic-Fully-Automatic-NA-F70LF3CRB-Technology-Antibacterial/dp/B0CWLKYL9M/ref=sr_1_190?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-190
,,,,,,https://www.amazon.in/OG-Semi-Automatic-Washing-Machine-OSA1050/dp/B0DYJWFKW8/ref=sr_1_191?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-191
,,,,,,https://www.amazon.in/Bosch-Loading-Automatic-Washing-WJP802V0IN/dp/B0D8H49WQZ/ref=sr_1_192?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-192
"IFB 8 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (Senator MXN 8012, Steam Refresh Program with Eco Inverter, Mocha)","₹32,990.00","₹32,990",,-29%,Visit the IFB Store,https://www.amazon.in/IFB-Technology-Automatic-MXN-8012/dp/B0D8TMCFTV/ref=sr_1_193?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-193
,,,,,,https://www.amazon.in/ONIDA-Washer-Black-W90GR-CYCOLNE/dp/B0D5RBMFRK/ref=sr_1_194?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-194
,,,,,,https://www.amazon.in/Whirlpool-Supersoak-Technology-Automatic-Washing/dp/B0C9MS5YRS/ref=sr_1_195?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-195
,,,,,,https://www.amazon.in/Whirlpool-Semi-Automatic-HYDROWASH-MIDNIGHT-Technology/dp/B0C2HJZWMX/ref=sr_1_196?dib=eyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ&dib_tag=se&keywords=washing+machine&qid=1756363826&sr=8-196
"IFB 7 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (SERENA GXN 7012, Steam Refresh Program with Eco Inverter, Grey)","₹28,990.00","₹36,590",,-21%,Visit the IFB Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODA3NzQxODcyMTg5MTQ6MTc1NjM2MzgyNjpzcF9idGY6MzAwMzQ1MTY5NTUyNDMyOjowOjo&url=%2FIFB-Automatic-SERENA-GXN-7012%2Fdp%2FB0DFLL8FND%2Fref%3Dsr_1_197_sspa%3Fdib%3DeyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363826%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=DIJYz8tCwP&sp_cr=ZAZ
"IFB 6.5 Kg 5 Star Powered by AI with 9 Swirl Wash, Fully Automatic Front Load Washing Machine (ELENA GXN 6510, Steam Refresh Program with Eco Inverter, Grey)","₹25,990.00","₹35,990",,-28%,Visit the IFB Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODA3NzQxODcyMTg5MTQ6MTc1NjM2MzgyNjpzcF9idGY6MzAwMzQ1MTY5NTUyMzMyOjowOjo&url=%2FIFB-Automatic-ELENA-GXN-6510%2Fdp%2FB0DFLWL16S%2Fref%3Dsr_1_198_sspa%3Fdib%3DeyJ2IjoiMSJ9.D5pDh_2LSlcMUHA9WIUnhJanWQJyeTuatU7w88ZfuCNZA_bc-UKb2WZc_oQTdXXhFdIMDphOzDX5H5QgY338Uxrb5_U7bvFeTAaQMGPZpCdmf_j7WGccPXihVuM42Cs52-Iaa9gOwlinE99CKr4kRK1Zg2SP6kIOWA4kuxc9yLfBxwv0wkYZBErguu0gBNPXZzxWjPMdEL_spmGQeKiZSDUDh4JjpCyQ9H8aZk3BSkU.Xv6GcImyyxPrbo1Yu9OJRwXt0G9DZp6o_KhbKo4IXaQ%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363826%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=uLYIahsLR9&sp_cr=ZAZ
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NTQzNDE4NTA2MTgyMTM4OjE3NTYzNjM4MzI6c3BfYXRmX25leHQ6MzAwMzQ1NzkzMzUwNTMyOjowOjo&url=%2FPowered-Automatic-Washing-TL701MG1-ActivMix%2Fdp%2FB0D8LCKY99%2Fref%3Dsr_1_194_sspa%3Fdib%3DeyJ2IjoiMSJ9.2KD-F0VgTGkZK5iyyr92UTMy0ayA5e8Cj9uGr6YW3LxYwVqK-U5VDPKeBQoAfo2F_btu79JRMWpujSvqMFblVnjsOAO8QkIGS8tEQNqH-o6Kl22SuV-4Sa4dG5Op26ZBM1gnlWpytJ-k3uyAP3fZBghdAAqhEF5GEwAko1nVuM3DJl280ckfgoOR5BhKoJft4IQONQ46RTLafBjbCEqgtcPVFxzSH3hQqSmK_jMv_oU.g_WihGSpjj40ZalBDmGSVMiiv_e9tJZM1-PgQRX7dUI%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363832%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=qrgZUhkF8c&sp_cr=ZAZ
,,,,,,https://www.amazon.in/Midea-Automatic-Washing-Machine-MA100W70/dp/B096NQHFRK/ref=sr_1_195?dib=eyJ2IjoiMSJ9.2KD-F0VgTGkZK5iyyr92UTMy0ayA5e8Cj9uGr6YW3LxYwVqK-U5VDPKeBQoAfo2F_btu79JRMWpujSvqMFblVnjsOAO8QkIGS8tEQNqH-o6Kl22SuV-4Sa4dG5Op26ZBM1gnlWpytJ-k3uyAP3fZBghdAAqhEF5GEwAko1nVuM3DJl280ckfgoOR5BhKoJft4IQONQ46RTLafBjbCEqgtcPVFxzSH3hQqSmK_jMv_oU.g_WihGSpjj40ZalBDmGSVMiiv_e9tJZM1-PgQRX7dUI&dib_tag=se&keywords=washing+machine&qid=1756363832&sr=8-195
,,,,,,https://www.amazon.in/Voltas-Beko-Automatic-WTL6004UEA-BPB/dp/B0CRQ89795/ref=sr_1_196?dib=eyJ2IjoiMSJ9.2KD-F0VgTGkZK5iyyr92UTMy0ayA5e8Cj9uGr6YW3LxYwVqK-U5VDPKeBQoAfo2F_btu79JRMWpujSvqMFblVnjsOAO8QkIGS8tEQNqH-o6Kl22SuV-4Sa4dG5Op26ZBM1gnlWpytJ-k3uyAP3fZBghdAAqhEF5GEwAko1nVuM3DJl280ckfgoOR5BhKoJft4IQONQ46RTLafBjbCEqgtcPVFxzSH3hQqSmK_jMv_oU.g_WihGSpjj40ZalBDmGSVMiiv_e9tJZM1-PgQRX7dUI&dib_tag=se&keywords=washing+machine&qid=1756363832&sr=8-196
,,,,,,https://www.amazon.in/Whirlpool-KG-Automatic-BloomWash-Graphite/dp/B0DFWNF3VF/ref=sr_1_197?dib=eyJ2IjoiMSJ9.2KD-F0VgTGkZK5iyyr92UTMy0ayA5e8Cj9uGr6YW3LxYwVqK-U5VDPKeBQoAfo2F_btu79JRMWpujSvqMFblVnjsOAO8QkIGS8tEQNqH-o6Kl22SuV-4Sa4dG5Op26ZBM1gnlWpytJ-k3uyAP3fZBghdAAqhEF5GEwAko1nVuM3DJl280ckfgoOR5BhKoJft4IQONQ46RTLafBjbCEqgtcPVFxzSH3hQqSmK_jMv_oU.g_WihGSpjj40ZalBDmGSVMiiv_e9tJZM1-PgQRX7dUI&dib_tag=se&keywords=washing+machine&qid=1756363832&sr=8-197
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzcxMTMwNjI5NjgwMDU6MTc1NjM2MzgzMjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwNjY4Mjg4Njc0MDMyOjoxOjo&url=%2FAutomatic-Mini-Washing-Cleaning-Underwear%2Fdp%2FB0FM7WW4N1%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0FM7WW4N1%26pd_rd_r%3D20aad09e-0024-478e-8b22-e0f34a1b6c86%26pd_rd_w%3DuozNy%26pd_rd_wg%3DjVfOA%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DVGEK6YDDGKAXJ2B9HYY3%26qid%3D1756363832%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-194-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
"Godrej 10 Kg 5 Star, AI Powered, Inbuilt Heater, Fills Tub at ~0 Water Pressure, Soft Close Lid, Steel Drum Fully Automatic Top Load Washing Machine (WTEON ADA 10 5.0 FEFH GLGR, Glacial Grey)","₹24,990.00","₹40,000",,-38%,Visit the Godrej Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzcxMTMwNjI5NjgwMDU6MTc1NjM2MzgzMjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwNDcyMjE4NzExMjMyOjo0Ojo&url=%2FGodrej-Fully-Automatic-WTEON-FEFH-GLGR%2Fdp%2FB0DQP33PCZ%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0DQP33PCZ%26pd_rd_r%3D20aad09e-0024-478e-8b22-e0f34a1b6c86%26pd_rd_w%3DuozNy%26pd_rd_wg%3DjVfOA%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DVGEK6YDDGKAXJ2B9HYY3%26qid%3D1756363832%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-197-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
,,,,,,https://www.amazon.in/IFB-Powered-Automatic-TL650MB1-ActivMix/dp/B0F5BLRBSS/ref=sr_1_198?dib=eyJ2IjoiMSJ9.2KD-F0VgTGkZK5iyyr92UTMy0ayA5e8Cj9uGr6YW3LxYwVqK-U5VDPKeBQoAfo2F_btu79JRMWpujSvqMFblVnjsOAO8QkIGS8tEQNqH-o6Kl22SuV-4Sa4dG5Op26ZBM1gnlWpytJ-k3uyAP3fZBghdAAqhEF5GEwAko1nVuM3DJl280ckfgoOR5BhKoJft4IQONQ46RTLafBjbCEqgtcPVFxzSH3hQqSmK_jMv_oU.g_WihGSpjj40ZalBDmGSVMiiv_e9tJZM1-PgQRX7dUI&dib_tag=se&keywords=washing+machine&qid=1756363832&sr=8-198
,,,,,,https://www.amazon.in/LG-Inverter-Fully-Automatic-FHP1411Z9P-Technology/dp/B0BF5T1Q7G/ref=sr_1_199?dib=eyJ2IjoiMSJ9.2KD-F0VgTGkZK5iyyr92UTMy0ayA5e8Cj9uGr6YW3LxYwVqK-U5VDPKeBQoAfo2F_btu79JRMWpujSvqMFblVnjsOAO8QkIGS8tEQNqH-o6Kl22SuV-4Sa4dG5Op26ZBM1gnlWpytJ-k3uyAP3fZBghdAAqhEF5GEwAko1nVuM3DJl280ckfgoOR5BhKoJft4IQONQ46RTLafBjbCEqgtcPVFxzSH3hQqSmK_jMv_oU.g_WihGSpjj40ZalBDmGSVMiiv_e9tJZM1-PgQRX7dUI&dib_tag=se&keywords=washing+machine&qid=1756363832&sr=8-199
