title,url,brand,capacity (Kilograms),colour,special feature,price,mrp,rating,reviews,discount (%),depth (Centimeters),width (Centimeters),height (Centimeters)
"IFB 8 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (Senator MBN 8012, Steam Refresh Program with Eco Inverter, Mocha)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDk2OTQxNTc0NjA5MTg5OjE3NTU4NDM4Mzg6c3BfbXRmOjMwMDM0NjEwMzgyNjQzMjo6MDo6&url=%2FIFB-Automatic-MBN-8012-Inverter%2Fdp%2FB0DCNVBFCL%2Fref%3Dsr_1_188_sspa%3Fdib%3DeyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843837%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=ffvzZ3GVcX&sp_cr=ZAZ,IFB,8,Mocha,Auto Restart,35490,46190,4,1357,23,62.1,59.8,87.5
SemI-AutomatIC-FoldIng-10L-Small-MIni-WashIng-MachIne-With-Dryer-Deep-CleanIng-For-Underwear-WashIng-MachIne (A3),https://www.amazon.in/Generic-SemI-AutomatIC-FoldIng-10L-Small-MIni-WashIng-MachIne-With-Dryer-Deep-CleanIng-For-Underwear-WashIng-MachIne-A3/dp/B0F6DW8PM5/ref=sr_1_189?dib=eyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U&dib_tag=se&keywords=washing+machine&qid=1755843837&sr=8-189,Generic,N/A,Multicolor,N/A,1649,1649,5,8,45,N/A,N/A,N/A
"Welko Portable Mini Washing Machine, Foldable Washing Machine Top Load Fully Automatic with 3 Modes Spinner and Dryer, Semi Automatic Bucket Washer for Travel, Home, Baby Clothes",https://www.amazon.in/Welko-Portable-Washing-Foldable-Automatic/dp/B0FGQG9FKJ/ref=sr_1_190?dib=eyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U&dib_tag=se&keywords=washing+machine&qid=1755843837&sr=8-190,Welko,N/A,AA2,N/A,1699,1699,1.6,27,58,N/A,N/A,N/A
SeMi AuToMaTiC FoLdInG 11L SmAlL MiNi WaShInG MaChInE WiTh DrYeR DeEp CLeAnInG FoR UnDeRwEaR WaShINg MaChInE SeMi AuToMaTiC S05,https://www.amazon.in/AuToMaTiC-FoLdInG-WaShInG-CLeAnInG-UnDeRwEaR/dp/B0FM8FPF7J/ref=sr_1_191?dib=eyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U&dib_tag=se&keywords=washing+machine&qid=1755843837&sr=8-191,N/A,N/A,N/A,N/A,1998,1998,5,4,49,N/A,N/A,N/A
"Acer 10.0 Kg 5 Star Fully-Automatic Top Loading Washing Machine (AR10HFATLH2C2IG24D, Inox Grey,12 Wash Programs, In-Built Heater, Magic Filter, Robust Motor)",https://www.amazon.in/Fully-Automatic-Loading-Washing-AR10HFATLH2C2IG24D-Programs/dp/B0DK5MX65V/ref=sr_1_192?dib=eyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U&dib_tag=se&keywords=washing+machine&qid=1755843837&sr=8-192,acer,10,N/A,"Auto Restart, Child Lock, Delay Start, Drum Clean, End Of Cycle Signal",23499,2349900,4.1,36,27,62,106,60.5
Voltas Beko by A Tata Product 6 kg Fully Automatic Top Load Washing Machine Grey (WTL6004UEA/BPB),https://www.amazon.in/Voltas-Beko-Automatic-WTL6004UEA-BPB/dp/B0CRQ89795/ref=sr_1_193?dib=eyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U&dib_tag=se&keywords=washing+machine&qid=1755843837&sr=8-193,Voltas Beko,6,N/A,Delay Start,N/A,N/A,N/A,No featured offers available,N/A,53,51,91
"LG 7.5 kg 5 Star Wind jet dry Semi-Automatic Top Load Washing Machine (P7510RGAZ, Dark Gray, Roller Jet Pulsator)",https://www.amazon.in/LG-Semi-Automatic-Loading-Washing-P7510RGAZ/dp/B0C7BXMDGH/ref=sr_1_194?dib=eyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U&dib_tag=se&keywords=washing+machine&qid=1755843837&sr=8-194,LG,7.5,N/A,"High Efficiency, Rat Away, Wind Jet Dry",N/A,N/A,4.3,40,N/A,48,79.5,97.5
"Midea 7 Kg Fully Automatic Top Load Washing Machine (MA100W70/G-IN , Grey)",https://www.amazon.in/Midea-Automatic-Washing-Machine-MA100W70/dp/B096NQHFRK/ref=sr_1_195?dib=eyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U&dib_tag=se&keywords=washing+machine&qid=1755843837&sr=8-195,Midea,7,N/A,N/A,12990,19990,3.8,167,35,52.5,51.5,89
"ROMINO 0.8Kg Portable Mini Washing Machine, Foldable Washing Machine Top Load Fully Automatic with 3 Modes Spinner and Dryer, Semi Automatic Bucket Washer for Travel, Home, Baby Clothes",https://www.amazon.in/ROMINO-Portable-Washing-Foldable-Automatic/dp/B0FJMJFQ4H/ref=sr_1_196?dib=eyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U&dib_tag=se&keywords=washing+machine&qid=1755843837&sr=8-196,ROMINO,0.8,N/A,"Auto Restart, Waterproof",1899,3999,1,5,53,12,8,12
"IFB 7 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (SERENA GXN 7012, Steam Refresh Program with Eco Inverter, Grey)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDk2OTQxNTc0NjA5MTg5OjE3NTU4NDM4Mzg6c3BfYnRmOjMwMDM0NTE2OTU1MjQzMjo6MDo6&url=%2FIFB-Automatic-SERENA-GXN-7012%2Fdp%2FB0DFLL8FND%2Fref%3Dsr_1_197_sspa%3Fdib%3DeyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843837%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=DIJYz8tCwP&sp_cr=ZAZ,IFB,7,N/A,N/A,28990,36590,4,2611,21,51.8,59.8,87.5
"Whirlpool 7 Kg 5 Star Inverter Front Load Washing Machine with In-Built Heater (SUPREME CARE 7012 -E, Midnight Grey, 100+ Tough Stains, Steam Technology, 2025 Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDk2OTQxNTc0NjA5MTg5OjE3NTU4NDM4Mzg6c3BfYnRmOjMwMDY0MzQ2OTQ0MTczMjo6MDo6&url=%2FWhirlpool-Inverter-Washing-Midnight-Technology%2Fdp%2FB0FGNX85XS%2Fref%3Dsr_1_198_sspa%3Fdib%3DeyJ2IjoiMSJ9.qHqCKb-FutNU4oG5ZoDkbFHd3UmR9_yxre2DkWoWKCOAQ8CgYs-x6oPrwy94OiFwRY-YDTf9-wUShtey3MYvQZ4oRORDKHd-MHWWwez6IFSFy6OTsruJhUWQq89VIicM_7RNoGrbDxgmQb17siz6WKuTi8mBQXHkNCPVQPcaXgU_vz9ciuA8eWgWoSC1jw6KFI53FFXNouLbLXEwMLDuOU7FQ9Fmmz07XWxusGUcQAg.AnZmE1Pr0d8n53cQsHyWlqkGQ3lQ_-CHCf5DeZt6f6U%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843837%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=5U1dm9JbJe&sp_cr=ZAZ,Whirlpool,7,MidNight Grey,"Auto Restart, Hygiene Steam, Inbuilt Heater",25990,30600,4.1,1092,15,60,64,85
"Bosch 8.5 kg 5 Star Semi-Automatic Top Loading Washing Machine (2025 Model, WJG855G0IN, 4 Wash Programs, Anti-Rust Body, 1300 RPM Spin Speed, Black, 5 Years Comprehensive Warranty)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5OTA5Mzc0MDQwNDQ2ODoxNzU1ODQzOTA1OnNwX2F0Zl9uZXh0OjMwMDQ3MTYwNjI4MTkzMjo6MDo6&url=%2FPulsator-Automatic-Washing-Machine-WJG855G0IN%2Fdp%2FB0DSPFZF9P%2Fref%3Dsr_1_193_sspa%3Fdib%3DeyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843905%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ,Bosch,8.5,Champagne Gold,"4 Wash Program, Scrub Zone, Soft Close Glass Lid, Unique Vario + Inverter",14599,21000,4.2,28,30,50,84,100.8
"Voltas Beko, A Tata Product 8 Kg 5 Star Fully-Automatic Top Loading Washing Machine with Anti-Bacterial wash Technology (WTL8006UEAH / OBS3060, Dark Grey, Inbuilt Heater)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5OTA5Mzc0MDQwNDQ2ODoxNzU1ODQzOTA1OnNwX2F0Zl9uZXh0OjMwMDYzOTg5NjcwOTIzMjo6MDo6&url=%2FVoltas-Beko-Fully-Automatic-WTL8006UEAH-OBS3060%2Fdp%2FB0F2TF4L83%2Fref%3Dsr_1_194_sspa%3Fdib%3DeyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843905%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ,Voltas Beko,8,N/A,"Delay Start, Drum Clean, Inbuilt Heater, Protective Rat Mesh, Time Remaining Display",17950,41990,4,64,57,62,60.5,104
"Bosch 8 kg 5 Star Fully-Automatic Front Loading Washing Machine (WGA2341SIN, Silver, AI active water plus, In-Built Heater)",https://www.amazon.in/Bosch-Fully-Automatic-Loading-Washing-WGA2341SIN/dp/B0DRDR17LQ/ref=sr_1_195?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-195,Bosch,8,N/A,"Delay Start, Drum Clean, High Efficiency, Protective Rat Mesh",39199,57499,5,1,32,59.8,59,84.8
"LG 11 Kg 5 Star Inverter Wi-Fi Fully-Automatic Front Loading Washing Machine with Inbuilt heater (FHP1411Z9P, Platinum, AI DD Technology & Steam+ for Hygiene)",https://www.amazon.in/LG-Inverter-Fully-Automatic-FHP1411Z9P-Technology/dp/B0BF5T1Q7G/ref=sr_1_196?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-196,LG,11,Platinum,"Child Lock, Inbuilt Heater, Inverter, Wi - fi Connectivity",47990,65990,4.2,38,27,55,60,85
"ROMINO 0.8Kg Portable Mini Washing Machine, Foldable Washing Machine Top Load Fully Automatic with 3 Modes Spinner and Dryer, Semi Automatic Bucket Washer for Travel, Home, Baby Clothes",https://www.amazon.in/ROMINO-Portable-Washing-Foldable-Automatic/dp/B0FJMJFQ4H/ref=sr_1_197?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-197,ROMINO,0.8,N/A,"Auto Restart, Waterproof",1899,3999,1,5,53,12,8,12
"IFB 8 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (Senator MXN 8012, Steam Refresh Program with Eco Inverter, Mocha)",https://www.amazon.in/IFB-Technology-Automatic-MXN-8012/dp/B0D8TMCFTV/ref=sr_1_198?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-198,IFB,8,N/A,"Child Lock, High Efficiency, Inbuilt Heater, Protective Rat Mesh, Time Remaining Display",32990,46690,4,53,29,61.8,59.8,87.5
"Samsung 8.0 5 star Fully Automatic Top Load Washing Machine Appliance (WA80BG4441BDTL,Versailles Gray)",https://www.amazon.in/Samsung-Automatic-Washing-WA80BG4441BDTL-Versailles/dp/B0BJ2Y6H6Z/ref=sr_1_199?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-199,Samsung,8,N/A,Delay End,21590,25999,3.6,6,17,56.8,54,98.8
"Godrej 12 Kg 5 Star, 1440 RPM Spin Motor, Tri-Roto Pulsator For Powerful Scrub, 370 W PowerMax Wash For Heavy Laundry Semi Automatic Top Load Washing Machine (WS EDGE UNO 120 5.0 PB4 MIGR, Mist grey)",https://www.amazon.in/Godrej-EDGE-UNO-120-MIGR/dp/B0CRHMC7ZJ/ref=sr_1_200?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-200,Godrej,12,Mist Grey,N/A,N/A,N/A,3.1,9,N/A,55.5,91.5,104
"Siemens 8kg 5 Star Stain Treatment Fully Automatic Front Load Washing Machine with Built in Heater (WG34A20PIN, Pretreatment Function & Hygiene Program and 5 Star Inverter, Dark Lake)",https://www.amazon.in/SIEMENS-Automatic-WG34A20PIN-WaveDrum-Anti-Vibration/dp/B0CS6T4NL2/ref=sr_1_201?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-201,SIEMENS,8,Dark Lake,N/A,40990,59990,N/A,M.R.P:,32,59,59.8,84.8
"Pitinxa Portable Mini Washing Machine, Foldable Washing Machine Top Load Fully Automatic with 3 Modes Spinner and Dryer, Semi Automatic Bucket Washer for Travel, Home, Baby Clothes",https://www.amazon.in/Pitinxa-Portable-Washing-Foldable-Automatic/dp/B0FGQBCTZN/ref=sr_1_202?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-202,Pitinxa,N/A,A1,N/A,1489,1489,2,16,50,N/A,N/A,N/A
"IFB 8 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (Senator MBN 8012, Steam Refresh Program with Eco Inverter, Mocha)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5OTA5Mzc0MDQwNDQ2ODoxNzU1ODQzOTA1OnNwX210ZjozMDAzNDYxMDM4MjY0MzI6OjA6Og&url=%2FIFB-Automatic-MBN-8012-Inverter%2Fdp%2FB0DCNVBFCL%2Fref%3Dsr_1_203_sspa%3Fdib%3DeyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843905%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ,IFB,8,Mocha,Auto Restart,35490,46190,4,1357,23,62.1,59.8,87.5
Whirlpool 6.5 Kg 5 Star MAGIC CLEAN PRO Fully Automatic Top Load Washing Machine (MAGIC CLEAN PRO 6.5 (H) GREY 5YMW with In-Built Heater),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5OTA5Mzc0MDQwNDQ2ODoxNzU1ODQzOTA1OnNwX210ZjozMDA2NDM5NzI3MDI4MzI6OjA6Og&url=%2FWhirlpool-Fully-Automatic-Washing-Machine%2Fdp%2FB0DGLMGQSN%2Fref%3Dsr_1_204_sspa%3Fdib%3DeyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1755843905%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ,Whirlpool,6.5,Grey,Energy Efficient,15990,21100,3.9,12010,24,58,54,101
Whirlpool Stainwash Pro 7.5kg 5 Star Fully Automatic Top-Load Washing Machine,https://www.amazon.in/Whirlpool-Stainwash-Automatic-Top-Load-Washing/dp/B0FCMD5P9V/ref=sr_1_205?dib=eyJ2IjoiMSJ9.JlKh7gRivTi1edrNhnoaU9zfUi4AhXu0wexJ7-e3xak8C3fjflwrju-ArHLXni9NVl92AJZOqPSc9qOkfLgiXO3hw0IByYFinYyhz5spOaAQTsWuYTguCBum4tEBbI4q8zI89xNDeb8FtyroTXA4LVk1dCnTc3uuIF4PlU95e94Le3ZyqCevxlwQc_TuMLUVwGOas-ZTpNgxYJQtf0MJBhMtxd1Lw92vgewhNfzJEq0.-Qxxh2bglcleXrWViIpxFb_H3H2fmSllN4m3y0LPSfc&dib_tag=se&keywords=washing+machine&qid=1755843905&sr=8-205,Whirlpool,7.5,Grey,"Power Scrub Technology, Hot Wash Option, 6th Sense Smart Sensors, Multiple Wash Programs",16829,21550,N/A,M.R.P:,22,58,54,101
